Layer	Row	Module	Channel	Pedestal	Sigma
2	1	3	27	124.928	2.318
2	1	3	28	131.111	2.153
2	1	3	29	72.209	1.890
2	1	3	30	95.847	2.260
2	1	3	31	92.161	2.867
2	1	4	0	139.340	2.044
2	1	4	1	163.254	2.112
2	1	4	2	168.214	2.044
2	1	4	3	128.237	2.093
2	1	4	4	165.175	2.269
2	1	4	5	135.922	2.033
2	1	4	6	71.094	2.165
2	1	4	7	153.104	2.285
2	1	4	8	71.316	2.170
2	1	4	9	128.747	2.576
2	1	4	10	122.801	2.678
2	1	4	11	107.250	2.288
2	1	4	12	116.759	2.539
2	1	4	13	123.640	2.821
2	1	4	14	145.769	3.105
2	1	4	15	104.283	3.642
2	1	4	16	129.463	3.870
2	1	4	17	163.431	2.106
2	1	4	18	165.946	2.238
2	1	4	19	95.725	2.255
2	1	4	20	124.742	2.468
2	1	4	21	135.010	2.102
2	1	4	22	130.668	2.179
2	1	4	23	172.311	2.323
2	1	4	24	104.506	2.090
2	1	4	25	116.162	2.128
2	1	4	26	114.717	2.165
2	1	4	27	202.183	1.860
2	1	4	28	159.536	2.143
2	1	4	29	116.729	1.944
2	1	4	30	157.963	2.192
2	1	4	31	143.510	2.789
2	1	5	0	92.619	2.143
2	1	5	1	131.298	2.044
2	1	5	2	154.391	2.155
2	1	5	3	103.436	2.207
2	1	5	4	114.156	2.218
2	1	5	5	100.530	2.101
2	1	5	6	133.287	2.508
2	1	5	7	146.582	2.239
2	1	5	8	105.848	2.868
2	1	5	9	132.178	2.642
2	1	5	10	146.757	2.748
2	1	5	11	112.329	2.878
2	1	5	12	102.018	3.132
2	1	5	13	112.083	3.168
2	1	5	14	108.873	3.137
2	1	5	15	159.246	3.622
2	1	5	16	150.804	5.283
2	1	5	17	144.886	2.499
2	1	5	18	152.803	2.379
2	1	5	19	98.218	2.258
2	1	5	20	101.342	2.172
2	1	5	21	148.809	2.136
2	1	5	22	155.230	2.311
2	1	5	23	88.027	2.132
2	1	5	24	99.485	2.243
2	1	5	25	126.999	2.416
2	1	5	26	124.385	2.198
2	1	5	27	102.441	2.220
2	1	5	28	92.580	2.007
2	1	5	29	103.580	2.178
2	1	5	30	132.390	1.914
2	1	5	31	118.649	3.811
2	2	0	0	108.341	3.301
2	2	0	1	71.111	2.008
2	2	0	2	127.648	2.490
2	2	0	3	97.081	2.285
2	2	0	4	129.186	2.513
2	2	0	5	85.459	2.275
2	2	0	6	124.292	2.452
2	2	0	7	110.324	2.334
2	2	0	8	100.345	3.277
2	2	0	9	108.810	1.794
2	2	0	10	87.570	2.817
2	2	0	11	118.532	2.876
2	2	0	12	93.814	2.594
2	2	0	13	124.326	2.839
2	2	0	14	122.162	3.414
2	2	0	15	128.546	4.757
2	2	0	16	120.011	5.488
2	2	0	17	96.912	2.906
2	2	0	18	143.670	2.290
2	2	0	19	156.874	2.418
2	2	0	20	74.617	2.481
2	2	0	21	78.015	2.498
2	2	0	22	81.749	2.664
2	2	0	23	97.317	3.001
2	2	0	24	145.743	2.805
2	2	0	25	63.154	2.203
2	2	0	26	93.777	2.157
2	2	0	27	121.578	2.551
2	2	0	28	110.637	2.538
2	2	0	29	150.530	2.347
2	2	0	30	107.466	2.124
2	2	0	31	102.692	3.819
2	2	1	0	106.268	2.358
2	2	1	1	174.502	2.177
2	2	1	2	153.225	2.533
2	2	1	3	91.598	2.429
2	2	1	4	66.027	2.474
2	2	1	5	110.274	2.644
2	2	1	6	156.362	2.580
2	2	1	7	77.159	2.128
2	2	1	8	123.972	3.328
2	2	1	9	115.393	2.850
2	2	1	10	101.346	2.546
2	2	1	11	90.774	2.298
2	2	1	12	114.375	2.625
2	2	1	13	97.709	2.661
2	2	1	14	109.041	3.283
2	2	1	15	109.506	3.940
2	2	1	16	169.843	4.757
2	2	1	17	93.364	2.971
2	2	1	18	109.526	2.560
2	2	1	19	106.204	2.060
2	2	1	20	163.117	2.249
2	2	1	21	116.796	1.870
2	2	1	22	143.270	2.498
2	2	1	23	140.058	2.534
2	2	1	24	121.304	2.349
2	2	1	25	99.361	2.204
2	2	1	26	112.852	2.485
2	2	1	27	126.456	2.547
2	2	1	28	92.225	2.231
2	2	1	29	110.087	2.402
2	2	1	30	131.798	1.883
2	2	1	31	104.431	2.891
2	2	2	0	120.567	2.482
2	2	2	1	133.778	2.059
2	2	2	2	153.886	2.373
2	2	2	3	123.297	2.641
2	2	2	4	82.314	2.278
2	2	2	5	126.895	2.240
2	2	2	6	98.363	2.098
2	2	2	7	127.810	2.382
2	2	2	8	151.015	2.768
2	2	2	9	95.172	2.561
2	2	2	10	109.229	2.593
2	2	2	11	83.933	1.899
2	2	2	12	118.637	2.506
2	2	2	13	106.634	2.769
2	2	2	14	145.350	2.898
2	2	2	15	158.157	3.779
2	2	2	16	55.107	3.554
2	2	2	17	126.824	2.688
2	2	2	18	117.574	2.230
2	2	2	19	140.068	2.142
2	2	2	20	116.613	2.315
2	2	2	21	85.374	2.060
2	2	2	22	92.095	2.224
2	2	2	23	108.192	2.496
2	2	2	24	118.052	2.559
2	2	2	25	132.557	2.042
2	2	2	26	123.279	2.140
2	2	2	27	119.200	2.258
2	2	2	28	106.408	2.197
2	2	2	29	94.534	2.099
2	2	2	30	96.999	2.054
2	2	2	31	107.056	3.675
2	2	3	0	88.464	2.186
2	2	3	1	92.064	1.888
2	2	3	2	123.071	2.205
2	2	3	3	106.347	2.308
2	2	3	4	133.235	2.400
2	2	3	5	114.383	2.347
2	2	3	6	143.334	2.209
2	2	3	7	72.761	1.606
2	2	3	8	127.568	2.852
2	2	3	9	139.363	2.688
2	2	3	10	115.599	2.452
2	2	3	11	117.875	2.533
2	2	3	12	149.152	2.606
2	2	3	13	98.135	2.531
2	2	3	14	161.078	3.071
2	2	3	15	93.575	3.333
2	2	3	16	89.803	4.873
2	2	3	17	132.065	2.406
2	2	3	18	110.305	2.077
2	2	3	19	88.733	1.990
2	2	3	20	100.846	2.022
2	2	3	21	82.098	2.074
2	2	3	22	128.059	2.340
2	2	3	23	139.329	2.242
2	2	3	24	142.357	2.194
2	2	3	25	78.304	1.872
2	2	3	26	132.324	1.865
2	2	3	27	118.150	2.237
2	2	3	28	89.785	1.964
2	2	3	29	117.090	1.871
2	2	3	30	95.999	1.965
2	2	3	31	62.178	2.830
2	2	4	0	153.916	2.215
2	2	4	1	91.589	2.190
2	2	4	2	82.561	2.022
2	2	4	3	105.672	2.161
2	2	4	4	105.234	2.097
2	2	4	5	91.893	2.454
2	2	4	6	120.026	2.348
2	2	4	7	154.175	2.073
2	2	4	8	149.681	2.827
2	2	4	9	76.198	2.523
2	2	4	10	158.728	2.890
2	2	4	11	122.985	2.722
2	2	4	12	108.525	2.629
2	2	4	13	101.264	2.743
2	2	4	14	90.640	3.183
2	2	4	15	75.141	3.219
2	2	4	16	97.415	3.875
2	2	4	17	120.227	2.897
2	2	4	18	121.959	2.359
2	2	4	19	98.766	2.259
2	2	4	20	146.295	2.151
2	2	4	21	126.981	2.578
2	2	4	22	143.338	2.352
2	2	4	23	121.182	2.435
2	2	4	24	149.108	2.253
2	2	4	25	147.601	2.352
2	2	4	26	93.297	2.219
2	2	4	27	117.900	2.118
2	2	4	28	112.442	2.310
2	2	4	29	118.913	2.283
2	2	4	30	145.426	2.037
2	2	4	31	119.203	3.369
2	2	5	0	137.620	2.026
2	2	5	1	156.470	2.286
2	2	5	2	98.299	2.213
2	2	5	3	169.863	2.302
2	2	5	4	116.978	2.223
2	2	5	5	134.492	2.396
2	2	5	6	121.490	2.489
2	2	5	7	152.761	2.360
2	2	5	8	152.210	2.687
2	2	5	9	83.656	2.411
2	2	5	10	135.004	2.512
2	2	5	11	123.211	2.670
2	2	5	12	79.844	2.538
2	2	5	13	97.461	2.880
2	2	5	14	92.090	3.107
2	2	5	15	159.324	3.571
2	2	5	16	159.987	3.789
2	2	5	17	119.767	2.466
2	2	5	18	131.266	2.261
2	2	5	19	114.519	2.191
2	2	5	20	170.242	2.188
2	2	5	21	110.171	2.277
2	2	5	22	132.916	2.209
2	2	5	23	86.640	2.228
2	2	5	24	95.820	2.183
2	2	5	25	123.978	2.176
2	2	5	26	101.901	2.175
2	2	5	27	132.062	2.044
2	2	5	28	76.140	1.838
2	2	5	29	128.356	2.419
2	2	5	30	153.328	2.002
2	2	5	31	146.388	3.067
2	3	0	0	104.540	2.980
2	3	0	1	124.636	2.806
2	3	0	2	111.684	2.654
2	3	0	3	121.165	2.775
2	3	0	4	173.961	2.740
2	3	0	5	135.097	2.655
2	3	0	6	113.487	2.272
2	3	0	7	154.854	2.883
2	3	0	8	120.835	3.288
2	3	0	9	143.792	2.718
2	3	0	10	136.733	2.619
2	3	0	11	123.294	2.850
2	3	0	12	134.137	2.599
2	3	0	13	148.432	2.816
2	3	0	14	130.800	3.356
2	3	0	15	153.159	5.167
2	3	0	16	116.673	6.064
2	3	0	17	147.745	3.411
2	3	0	18	109.936	2.544
2	3	0	19	126.393	2.629
2	3	0	20	111.559	2.529
2	3	0	21	114.167	2.651
2	3	0	22	168.747	2.889
2	3	0	23	126.966	3.054
2	3	0	24	174.664	3.117
2	3	0	25	92.253	2.149
2	3	0	26	116.677	2.482
2	3	0	27	105.306	2.418
2	3	0	28	119.014	2.481
2	3	0	29	174.907	2.529
2	3	0	30	161.475	2.225
2	3	0	31	159.341	2.716
2	3	1	0	73.636	2.087
2	3	1	1	132.801	2.284
2	3	1	2	97.665	2.360
2	3	1	3	85.114	2.372
2	3	1	4	95.660	2.424
2	3	1	5	98.555	2.435
2	3	1	6	105.096	2.301
2	3	1	7	85.872	2.482
2	3	1	8	94.174	3.105
2	3	1	9	108.299	2.821
2	3	1	10	140.378	2.707
2	3	1	11	96.528	2.466
2	3	1	12	98.134	2.677
2	3	1	13	130.238	2.955
2	3	1	14	98.761	3.454
2	3	1	15	135.586	4.053
2	3	1	16	136.590	4.553
2	3	1	17	91.734	2.686
2	3	1	18	98.541	2.313
2	3	1	19	88.536	2.145
2	3	1	20	103.026	2.372
2	3	1	21	134.425	2.213
2	3	1	22	130.562	5.009
2	3	1	23	129.899	2.381
2	3	1	24	116.845	2.837
2	3	1	25	86.639	2.142
2	3	1	26	121.684	2.332
2	3	1	27	165.213	2.503
2	3	1	28	117.304	2.468
2	3	1	29	89.344	2.089
2	3	1	30	101.768	2.103
2	3	1	31	137.023	3.114
2	3	2	0	85.324	2.448
2	3	2	1	114.972	2.164
2	3	2	2	134.247	2.310
2	3	2	3	144.960	2.477
2	3	2	4	129.793	2.297
2	3	2	5	106.473	2.445
2	3	2	6	112.988	2.642
2	3	2	7	121.384	2.432
2	3	2	8	84.888	2.773
2	3	2	9	83.580	2.520
2	3	2	10	106.436	2.611
2	3	2	11	139.471	2.476
2	3	2	12	124.107	2.715
2	3	2	13	92.268	3.019
2	3	2	14	121.994	3.499
2	3	2	15	152.574	4.366
2	3	2	16	130.369	5.191
2	3	2	17	142.725	2.618
2	3	2	18	108.850	2.327
2	3	2	19	128.749	2.253
2	3	2	20	124.887	2.077
2	3	2	21	97.766	2.149
2	3	2	22	130.367	2.231
2	3	2	23	87.970	2.242
2	3	2	24	113.039	2.385
2	3	2	25	105.529	2.026
2	3	2	26	104.471	2.344
2	3	2	27	125.911	2.016
2	3	2	28	125.826	1.987
2	3	2	29	144.989	2.219
2	3	2	30	112.640	2.046
2	3	2	31	81.125	2.627
2	3	3	0	117.435	2.285
2	3	3	1	119.060	2.135
2	3	3	2	112.941	1.969
2	3	3	3	59.960	2.016
2	3	3	4	96.704	2.179
2	3	3	5	127.933	2.409
2	3	3	6	108.929	2.282
2	3	3	7	122.069	2.192
2	3	3	8	112.693	2.812
2	3	3	9	113.332	2.721
2	3	3	10	105.823	2.616
2	3	3	11	79.196	2.365
2	3	3	12	109.500	2.526
2	3	3	13	117.429	3.096
2	3	3	14	121.591	3.154
2	3	3	15	104.292	3.594
2	3	3	16	112.836	3.270
2	3	3	17	120.379	2.273
2	3	3	18	102.872	2.103
2	3	3	19	144.740	2.074
2	3	3	20	97.839	2.081
2	3	3	21	97.841	1.946
2	3	3	22	131.773	1.753
2	3	3	23	118.319	2.091
2	3	3	24	157.497	2.326
2	3	3	25	164.183	2.019
2	3	3	26	122.588	1.927
2	3	3	27	139.376	2.018
2	3	3	28	114.941	1.994
2	3	3	29	149.878	1.962
2	3	3	30	126.181	2.154
2	3	3	31	90.979	2.432
2	3	4	0	82.616	1.928
2	3	4	1	101.482	2.003
2	3	4	2	118.377	2.159
2	3	4	3	145.130	1.952
2	3	4	4	109.624	2.114
2	3	4	5	87.304	2.039
2	3	4	6	67.193	1.938
2	3	4	7	120.263	2.330
2	3	4	8	151.600	2.976
2	3	4	9	133.395	2.589
2	3	4	10	99.312	2.865
2	3	4	11	108.042	2.722
2	3	4	12	120.785	3.240
2	3	4	13	112.464	3.470
2	3	4	14	62.108	3.352
2	3	4	15	117.968	4.420
2	3	4	16	97.425	3.435
2	3	4	17	78.808	2.312
2	3	4	18	84.057	2.065
2	3	4	19	74.779	2.015
2	3	4	20	119.858	2.141
2	3	4	21	83.947	1.947
2	3	4	22	100.971	2.132
2	3	4	23	129.831	2.346
2	3	4	24	81.904	2.024
2	3	4	25	73.868	2.068
2	3	4	26	123.539	2.524
2	3	4	27	143.846	2.227
2	3	4	28	120.314	2.165
2	3	4	29	136.855	2.008
2	3	4	30	76.897	2.012
2	3	4	31	131.157	2.599
2	3	5	0	105.643	2.265
2	3	5	1	69.595	1.960
2	3	5	2	140.444	2.326
2	3	5	3	145.537	2.457
2	3	5	4	110.204	2.304
2	3	5	5	120.765	2.626
2	3	5	6	102.913	2.451
2	3	5	7	82.715	2.335
2	3	5	8	105.068	2.922
2	3	5	9	92.548	3.170
2	3	5	10	103.285	2.955
2	3	5	11	113.436	3.133
2	3	5	12	79.581	2.766
2	3	5	13	111.493	3.317
2	3	5	14	84.850	3.286
2	3	5	15	78.007	3.292
2	3	5	16	90.121	3.053
2	3	5	17	133.418	2.475
2	3	5	18	97.645	2.466
2	3	5	19	150.277	2.428
2	3	5	20	120.299	2.524
2	3	5	21	116.080	2.473
2	3	5	22	101.257	2.379
2	3	5	23	130.919	2.498
2	3	5	24	120.466	2.636
2	3	5	25	168.270	2.411
2	3	5	26	89.479	2.195
2	3	5	27	108.852	2.304
2	3	5	28	95.861	2.286
2	3	5	29	149.649	2.380
2	3	5	30	146.373	2.272
2	3	5	31	121.129	2.857
2	4	0	0	100.803	2.463
2	4	0	1	139.978	2.252
2	4	0	2	164.213	2.704
2	4	0	3	132.579	2.702
2	4	0	4	204.168	2.558
2	4	0	5	148.264	2.360
2	4	0	6	155.534	2.554
2	4	0	7	117.957	2.532
2	4	0	8	201.794	3.475
2	4	0	9	160.546	3.063
2	4	0	10	117.088	2.798
2	4	0	11	150.873	2.642
2	4	0	12	167.969	2.906
2	4	0	13	128.412	3.293
2	4	0	14	124.740	4.213
2	4	0	15	155.027	4.842
2	4	0	16	168.330	5.121
2	4	0	17	157.215	3.405
2	4	0	18	155.643	2.554
2	4	0	19	100.812	2.342
2	4	0	20	154.643	2.554
2	4	0	21	143.486	2.584
2	4	0	22	158.653	2.852
2	4	0	23	135.698	3.055
2	4	0	24	198.594	2.579
2	4	0	25	133.804	2.215
2	4	0	26	149.894	2.174
2	4	0	27	142.832	2.534
2	4	0	28	110.488	2.544
2	4	0	29	145.673	2.216
2	4	0	30	152.062	2.056
2	4	0	31	170.916	3.458
2	4	1	0	130.575	2.637
2	4	1	1	147.554	2.222
2	4	1	2	95.440	2.278
2	4	1	3	98.175	2.175
2	4	1	4	74.417	2.079
2	4	1	5	119.858	2.512
2	4	1	6	147.481	2.513
2	4	1	7	97.368	2.406
2	4	1	8	92.508	2.452
2	4	1	9	95.582	2.540
2	4	1	10	131.571	2.490
2	4	1	11	147.501	2.514
2	4	1	12	94.285	2.457
2	4	1	13	125.244	3.180
2	4	1	14	124.444	3.269
2	4	1	15	88.977	3.222
2	4	1	16	138.298	4.371
2	4	1	17	136.743	2.360
2	4	1	18	143.714	2.235
2	4	1	19	111.265	2.319
2	4	1	20	137.743	2.162
2	4	1	21	84.226	2.058
2	4	1	22	114.532	2.168
2	4	1	23	160.135	2.334
2	4	1	24	106.753	2.271
2	4	1	25	146.895	2.166
2	4	1	26	64.673	2.097
2	4	1	27	109.980	2.375
2	4	1	28	89.993	2.091
2	4	1	29	121.782	2.296
2	4	1	30	81.075	1.992
2	4	1	31	82.543	3.104
2	4	2	0	131.023	2.389
2	4	2	1	126.879	2.541
2	4	2	2	148.519	2.209
2	4	2	3	95.383	2.371
2	4	2	4	126.038	2.492
2	4	2	5	130.375	2.084
2	4	2	6	92.135	2.345
2	4	2	7	83.356	2.182
2	4	2	8	103.742	2.876
2	4	2	9	118.705	2.717
2	4	2	10	122.801	2.851
2	4	2	11	104.091	2.770
2	4	2	12	102.338	2.696
2	4	2	13	160.398	3.255
2	4	2	14	109.164	3.193
2	4	2	15	109.831	3.721
2	4	2	16	110.786	4.102
2	4	2	17	97.050	2.393
2	4	2	18	112.798	2.319
2	4	2	19	117.887	2.353
2	4	2	20	153.741	2.441
2	4	2	21	153.965	2.542
2	4	2	22	131.802	2.346
2	4	2	23	121.059	2.567
2	4	2	24	125.757	2.848
2	4	2	25	122.127	2.402
2	4	2	26	128.825	2.454
2	4	2	27	158.831	2.361
2	4	2	28	150.648	2.096
2	4	2	29	147.143	2.059
2	4	2	30	122.284	2.231
2	4	2	31	160.573	3.088
2	4	3	0	120.244	2.291
2	4	3	1	124.221	2.168
2	4	3	2	124.963	2.236
2	4	3	3	105.141	2.022
2	4	3	4	142.524	2.019
2	4	3	5	106.782	2.309
2	4	3	6	121.150	2.311
2	4	3	7	128.279	2.571
2	4	3	8	120.657	3.010
2	4	3	9	113.595	2.944
2	4	3	10	109.010	2.689
2	4	3	11	153.243	2.662
2	4	3	12	108.779	2.582
2	4	3	13	106.493	3.009
2	4	3	14	133.382	3.246
2	4	3	15	100.147	3.526
2	4	3	16	115.771	3.365
2	4	3	17	94.298	2.307
2	4	3	18	104.312	2.207
2	4	3	19	89.245	2.141
2	4	3	20	87.715	2.073
2	4	3	21	105.156	2.190
2	4	3	22	114.813	2.235
2	4	3	23	107.981	2.254
2	4	3	24	108.245	2.438
2	4	3	25	118.304	2.299
2	4	3	26	97.006	2.100
2	4	3	27	119.462	2.336
2	4	3	28	114.943	2.199
2	4	3	29	126.641	2.372
2	4	3	30	96.032	2.124
2	4	3	31	87.781	2.632
2	4	4	0	99.140	2.256
2	4	4	1	133.370	2.154
2	4	4	2	142.441	2.326
2	4	4	3	130.458	2.207
2	4	4	4	127.119	2.275
2	4	4	5	97.337	2.137
2	4	4	6	158.247	2.313
2	4	4	7	154.675	2.540
2	4	4	8	97.223	2.934
2	4	4	9	134.217	2.648
2	4	4	10	92.602	2.630
2	4	4	11	125.958	2.891
2	4	4	12	124.198	2.875
2	4	4	13	126.889	3.326
2	4	4	14	102.473	3.004
2	4	4	15	127.895	8.715
2	4	4	16	121.453	3.226
2	4	4	17	134.421	2.371
2	4	4	18	113.639	2.476
2	4	4	19	152.499	2.279
2	4	4	20	147.054	2.260
2	4	4	21	139.684	2.396
2	4	4	22	173.937	2.424
2	4	4	23	113.152	2.386
2	4	4	24	103.558	2.261
2	4	4	25	142.596	2.270
2	4	4	26	131.610	2.195
2	4	4	27	103.397	2.278
2	4	4	28	116.677	2.199
2	4	4	29	151.942	2.216
2	4	4	30	134.593	2.097
2	4	4	31	158.561	2.675
2	4	5	0	113.657	2.422
2	4	5	1	156.065	2.458
2	4	5	2	125.209	2.594
2	4	5	3	98.149	2.357
2	4	5	4	114.817	2.012
2	4	5	5	143.344	2.363
2	4	5	6	118.128	2.462
2	4	5	7	166.851	2.655
2	4	5	8	146.197	3.039
2	4	5	9	136.444	2.768
2	4	5	10	119.145	2.863
2	4	5	11	172.899	2.897
2	4	5	12	166.819	2.904
2	4	5	13	130.465	3.451
2	4	5	14	134.270	2.866
2	4	5	15	152.568	3.818
2	4	5	16	149.562	4.055
2	4	5	17	137.432	2.573
2	4	5	18	173.101	2.523
2	4	5	19	144.107	2.430
2	4	5	20	140.629	2.503
2	4	5	21	94.709	2.239
2	4	5	22	141.581	2.209
2	4	5	23	124.833	2.625
2	4	5	24	178.765	2.330
2	4	5	25	184.545	2.331
2	4	5	26	147.402	2.140
2	4	5	27	160.879	2.331
2	4	5	28	151.877	2.298
2	4	5	29	146.553	2.107
2	4	5	30	136.176	2.093
2	4	5	31	137.769	3.387
2	5	0	0	92.642	2.678
2	5	0	1	139.363	2.402
2	5	0	2	115.683	2.429
2	5	0	3	110.128	2.790
2	5	0	4	77.212	2.380
2	5	0	5	138.974	2.386
2	5	0	6	99.953	2.413
2	5	0	7	104.095	2.542
2	5	0	8	99.716	2.876
2	5	0	9	96.943	2.802
2	5	0	10	103.020	3.198
2	5	0	11	68.545	2.558
2	5	0	12	160.523	2.813
2	5	0	13	100.524	2.946
2	5	0	14	134.163	4.048
2	5	0	15	102.711	4.599
2	5	0	16	107.443	5.325
2	5	0	17	117.488	3.307
2	5	0	18	124.797	2.791
2	5	0	19	98.116	2.300
2	5	0	20	120.420	2.691
2	5	0	21	113.348	2.796
2	5	0	22	117.818	2.758
2	5	0	23	190.512	3.410
2	5	0	24	107.298	2.390
2	5	0	25	113.252	2.249
2	5	0	26	88.492	2.295
2	5	0	27	144.011	2.665
2	5	0	28	146.649	2.384
2	5	0	29	111.069	2.671
2	5	0	30	119.540	2.379
2	5	0	31	114.607	2.779
2	5	1	0	80.773	2.363
2	5	1	1	115.988	2.148
2	5	1	2	141.789	2.215
2	5	1	3	119.914	2.360
2	5	1	4	117.517	2.356
2	5	1	5	153.027	2.471
2	5	1	6	125.906	2.683
2	5	1	7	149.172	2.263
2	5	1	8	114.484	2.838
2	5	1	9	112.192	2.701
2	5	1	10	131.137	2.878
2	5	1	11	126.379	3.148
2	5	1	12	104.323	2.518
2	5	1	13	113.279	2.955
2	5	1	14	92.965	3.166
2	5	1	15	135.364	3.950
2	5	1	16	79.049	3.666
2	5	1	17	167.477	2.747
2	5	1	18	129.808	2.482
2	5	1	19	122.594	2.393
2	5	1	20	151.980	2.228
2	5	1	21	115.079	2.085
2	5	1	22	112.916	2.437
2	5	1	23	162.218	2.604
2	5	1	24	122.193	2.341
2	5	1	25	100.809	1.996
2	5	1	26	141.777	2.083
2	5	1	27	151.307	2.425
2	5	1	28	140.613	2.324
2	5	1	29	144.623	2.368
2	5	1	30	89.143	2.038
2	5	1	31	120.846	2.551
2	5	2	0	113.607	2.601
2	5	2	1	149.995	2.199
2	5	2	2	113.200	2.073
2	5	2	3	125.251	2.440
2	5	2	4	96.617	2.444
2	5	2	5	85.129	2.106
2	5	2	6	120.245	2.361
2	5	2	7	141.028	2.208
2	5	2	8	121.348	2.760
2	5	2	9	86.843	2.488
2	5	2	10	124.507	2.869
2	5	2	11	109.762	2.594
2	5	2	12	105.901	2.774
2	5	2	13	70.262	2.515
2	5	2	14	91.790	3.336
2	5	2	15	141.408	3.927
2	5	2	16	106.141	3.496
2	5	2	17	120.255	2.507
2	5	2	18	57.654	1.551
2	5	2	19	95.463	2.210
2	5	2	20	121.845	2.401
2	5	2	21	110.420	2.769
2	5	2	22	136.358	2.069
2	5	2	23	107.886	2.205
2	5	2	24	95.381	2.302
2	5	2	25	139.040	2.377
2	5	2	26	107.151	2.171
2	5	2	27	131.622	2.000
2	5	2	28	115.946	2.388
2	5	2	29	125.513	2.269
2	5	2	30	170.769	2.154
2	5	2	31	113.409	2.513
2	5	3	0	169.073	2.315
2	5	3	1	129.189	1.991
2	5	3	2	106.978	2.237
2	5	3	3	126.717	2.491
2	5	3	4	162.283	2.531
2	5	3	5	103.562	2.557
2	5	3	6	122.953	2.437
2	5	3	7	119.069	2.377
2	5	3	8	107.387	2.784
2	5	3	9	150.393	2.786
2	5	3	10	130.629	2.454
2	5	3	11	121.972	2.691
2	5	3	12	109.837	2.877
2	5	3	13	129.201	3.007
2	5	3	14	120.942	3.239
2	5	3	15	139.483	3.799
2	5	3	16	177.650	3.831
2	5	3	17	153.851	2.391
2	5	3	18	167.006	2.436
2	5	3	19	116.863	2.342
2	5	3	20	151.557	2.177
2	5	3	21	109.011	2.110
2	5	3	22	169.534	2.159
2	5	3	23	143.922	2.182
2	5	3	24	149.398	2.414
2	5	3	25	169.263	2.211
2	5	3	26	139.588	2.297
2	5	3	27	164.818	2.160
2	5	3	28	172.260	2.095
2	5	3	29	136.476	2.207
2	5	3	30	188.508	2.026
2	5	3	31	161.368	3.255
2	5	4	0	94.199	2.517
2	5	4	1	169.587	2.540
2	5	4	2	133.164	2.359
2	5	4	3	144.347	2.444
2	5	4	4	118.030	2.418
2	5	4	5	151.597	2.749
2	5	4	6	113.079	2.482
2	5	4	7	108.147	2.689
2	5	4	8	157.920	2.823
2	5	4	9	147.490	2.712
2	5	4	10	113.876	2.712
2	5	4	11	106.506	2.473
2	5	4	12	150.082	2.744
2	5	4	13	154.631	3.102
2	5	4	14	83.705	3.014
2	5	4	15	107.360	3.588
2	5	4	16	132.092	3.592
2	5	4	17	144.872	2.311
2	5	4	18	149.347	2.222
2	5	4	19	121.557	2.386
2	5	4	20	130.794	2.145
2	5	4	21	119.886	2.148
2	5	4	22	168.331	2.231
2	5	4	23	129.902	2.181
2	5	4	24	130.897	2.434
2	5	4	25	162.823	2.324
2	5	4	26	94.706	2.347
2	5	4	27	110.389	2.213
2	5	4	28	130.273	2.311
2	5	4	29	136.363	2.258
2	5	4	30	123.626	2.184
2	5	4	31	164.990	3.030
2	5	5	0	140.847	2.532
2	5	5	1	105.521	2.413
2	5	5	2	97.807	2.353
2	5	5	3	179.293	2.713
2	5	5	4	104.632	2.487
2	5	5	5	86.671	2.381
2	5	5	6	126.443	3.208
2	5	5	7	98.977	2.966
2	5	5	8	90.318	3.056
2	5	5	9	119.294	3.086
2	5	5	10	89.909	2.967
2	5	5	11	136.555	3.167
2	5	5	12	126.579	3.410
2	5	5	13	95.791	3.026
2	5	5	14	110.828	3.794
2	5	5	15	128.667	4.208
2	5	5	16	93.285	5.079
2	5	5	17	104.809	2.617
2	5	5	18	90.894	2.106
2	5	5	19	150.638	2.471
2	5	5	20	78.983	2.396
2	5	5	21	112.202	2.645
2	5	5	22	78.085	2.109
2	5	5	23	158.609	2.748
2	5	5	24	177.361	2.803
2	5	5	25	108.947	2.476
2	5	5	26	121.734	2.591
2	5	5	27	110.660	2.618
2	5	5	28	137.039	2.351
2	5	5	29	96.612	2.404
2	5	5	30	72.988	1.869
2	5	5	31	108.364	4.131
3	0	0	0	163.306	9.238
3	0	0	1	102.196	3.315
3	0	0	2	86.390	2.502
3	0	0	3	138.466	4.447
3	0	0	4	114.668	4.871
3	0	0	5	127.675	4.126
3	0	0	6	124.596	2.739
3	0	0	7	110.375	3.989
3	0	0	8	98.217	4.002
3	0	0	9	138.006	2.985
3	0	0	10	97.874	3.968
3	0	0	11	128.631	3.820
3	0	0	12	108.982	3.693
3	0	0	13	99.307	3.269
3	0	0	14	130.476	6.133
3	0	0	15	82.949	11.272
3	0	0	16	146.964	14.969
3	0	0	17	120.802	5.456
3	0	0	18	135.238	2.615
3	0	0	19	128.430	3.263
3	0	0	20	74.358	3.857
3	0	0	21	125.961	5.322
3	0	0	22	152.532	4.656
3	0	0	23	92.005	3.108
3	0	0	24	119.660	5.133
3	0	0	25	148.395	2.453
3	0	0	26	108.484	2.774
3	0	0	27	102.919	3.644
3	0	0	28	113.089	3.045
3	0	0	29	112.045	2.509
3	0	0	30	121.093	2.787
3	0	0	31	119.531	9.583
3	0	1	0	89.984	9.792
3	0	1	1	127.431	4.706
3	0	1	2	107.859	2.714
3	0	1	3	127.978	3.591
